MSE         Iterations
0.013118 	 157 
0.013088 	 158 
0.013059 	 159 
0.013031 	 160 
0.013002 	 161 
0.012974 	 162 
0.012947 	 163 
0.012919 	 164 
0.012892 	 165 
0.012865 	 166 
0.012839 	 167 
0.012813 	 168 
0.012787 	 169 
0.012762 	 170 
0.012737 	 171 
0.012712 	 172 
0.012687 	 173 
0.012663 	 174 
0.012639 	 175 
0.012615 	 176 
0.012591 	 177 
0.012568 	 178 
0.012545 	 179 
0.012522 	 180 
0.012500 	 181 
0.012478 	 182 
0.012456 	 183 
0.012434 	 184 
0.012413 	 185 
0.012391 	 186 
0.012370 	 187 
0.012350 	 188 
0.012329 	 189 
0.012309 	 190 
0.012289 	 191 
0.012269 	 192 
0.012250 	 193 
0.012230 	 194 
0.012211 	 195 
0.012192 	 196 
0.012173 	 197 
0.012155 	 198 
0.012136 	 199 
0.012118 	 200 
0.012100 	 201 
0.012083 	 202 
0.012065 	 203 
0.012048 	 204 
0.012030 	 205 
0.012013 	 206 
0.011997 	 207 
0.011980 	 208 
0.011964 	 209 
0.011947 	 210 
0.011931 	 211 
0.011915 	 212 
0.011899 	 213 
0.011884 	 214 
0.011868 	 215 
0.011853 	 216 
0.011838 	 217 
0.011823 	 218 
0.011808 	 219 
0.011794 	 220 
0.011779 	 221 
0.011765 	 222 
0.011750 	 223 
0.011736 	 224 
0.011722 	 225 
0.011709 	 226 
0.011695 	 227 
0.011681 	 228 
0.011668 	 229 
0.011655 	 230 
0.011642 	 231 
0.011629 	 232 
0.011616 	 233 
0.011603 	 234 
0.011590 	 235 
0.011578 	 236 
0.011566 	 237 
0.011553 	 238 
0.011541 	 239 
0.011529 	 240 
0.011517 	 241 
0.011505 	 242 
0.011494 	 243 
0.011482 	 244 
0.011471 	 245 
0.011459 	 246 
0.011448 	 247 
0.011437 	 248 
0.011426 	 249 
0.011415 	 250 
0.011404 	 251 
0.011393 	 252 
0.011383 	 253 
0.011372 	 254 
0.011362 	 255 
0.011351 	 256 
0.011341 	 257 
0.011331 	 258 
0.011321 	 259 
0.011310 	 260 
0.011301 	 261 
0.011291 	 262 
0.011281 	 263 
0.011271 	 264 
0.011262 	 265 
0.011252 	 266 
0.011243 	 267 
0.011233 	 268 
0.011224 	 269 
0.011215 	 270 
0.011205 	 271 
0.011196 	 272 
0.011187 	 273 
0.011178 	 274 
0.011170 	 275 
0.011161 	 276 
0.011152 	 277 
0.011143 	 278 
0.011135 	 279 
0.011126 	 280 
0.011118 	 281 
0.011109 	 282 
0.011101 	 283 
0.011093 	 284 
0.011084 	 285 
0.011076 	 286 
0.011068 	 287 
0.011060 	 288 
0.011052 	 289 
0.011044 	 290 
0.011036 	 291 
0.011029 	 292 
0.011021 	 293 
0.011013 	 294 
0.011005 	 295 
0.010998 	 296 
0.010990 	 297 
0.010983 	 298 
0.010975 	 299 
0.010968 	 300 
0.010961 	 301 
0.010953 	 302 
0.010946 	 303 
0.010939 	 304 
0.010932 	 305 
0.010924 	 306 
0.010917 	 307 
0.010910 	 308 
0.010903 	 309 
0.010896 	 310 
0.010889 	 311 
0.010883 	 312 
0.010876 	 313 
0.010869 	 314 
0.010862 	 315 
0.010855 	 316 
0.010849 	 317 
0.010842 	 318 
0.010836 	 319 
0.010829 	 320 
0.010822 	 321 
0.010816 	 322 
0.010809 	 323 
0.010803 	 324 
0.010797 	 325 
0.010790 	 326 
0.010784 	 327 
0.010778 	 328 
0.010771 	 329 
0.010765 	 330 
0.010759 	 331 
0.010753 	 332 
0.010747 	 333 
0.010741 	 334 
0.010735 	 335 
0.010728 	 336 
0.010722 	 337 
0.010716 	 338 
0.010711 	 339 
0.010705 	 340 
0.010699 	 341 
0.010693 	 342 
0.010687 	 343 
0.010681 	 344 
0.010675 	 345 
0.010669 	 346 
0.010664 	 347 
0.010658 	 348 
0.010652 	 349 
0.010647 	 350 
0.010641 	 351 
0.010635 	 352 
0.010630 	 353 
0.010624 	 354 
0.010618 	 355 
0.010613 	 356 
0.010607 	 357 
0.010602 	 358 
0.010596 	 359 
0.010591 	 360 
0.010585 	 361 
0.010580 	 362 
0.010575 	 363 
0.010569 	 364 
0.010564 	 365 
0.010558 	 366 
0.010553 	 367 
0.010548 	 368 
0.010542 	 369 
0.010537 	 370 
0.010532 	 371 
0.010527 	 372 
0.010521 	 373 
0.010516 	 374 
0.010511 	 375 
0.010506 	 376 
0.010500 	 377 
0.010495 	 378 
0.010490 	 379 
0.010485 	 380 
0.010480 	 381 
0.010475 	 382 
0.010470 	 383 
0.010465 	 384 
0.010459 	 385 
0.010454 	 386 
0.010449 	 387 
0.010444 	 388 
0.010439 	 389 
0.010434 	 390 
0.010429 	 391 
0.010424 	 392 
0.010419 	 393 
0.010414 	 394 
0.010409 	 395 
0.010404 	 396 
0.010399 	 397 
0.010394 	 398 
0.010389 	 399 
0.010385 	 400 
0.010380 	 401 
0.010375 	 402 
0.010370 	 403 
0.010365 	 404 
0.010360 	 405 
0.010355 	 406 
0.010350 	 407 
0.010345 	 408 
0.010341 	 409 
0.010336 	 410 
0.010331 	 411 
0.010326 	 412 
0.010321 	 413 
0.010317 	 414 
0.010312 	 415 
0.010307 	 416 
0.010302 	 417 
0.010297 	 418 
0.010293 	 419 
0.010288 	 420 
0.010283 	 421 
0.010278 	 422 
0.010273 	 423 
0.010269 	 424 
0.010264 	 425 
0.010259 	 426 
0.010255 	 427 
0.010250 	 428 
0.010245 	 429 
0.010240 	 430 
0.010236 	 431 
0.010231 	 432 
0.010226 	 433 
0.010221 	 434 
0.010217 	 435 
0.010212 	 436 
0.010207 	 437 
0.010203 	 438 
0.010198 	 439 
0.010193 	 440 
0.010189 	 441 
0.010184 	 442 
0.010179 	 443 
0.010175 	 444 
0.010170 	 445 
0.010165 	 446 
0.010161 	 447 
0.010156 	 448 
0.010151 	 449 
0.010147 	 450 
0.010142 	 451 
0.010137 	 452 
0.010133 	 453 
0.010128 	 454 
0.010123 	 455 
0.010119 	 456 
0.010114 	 457 
0.010109 	 458 
0.010105 	 459 
0.010100 	 460 
0.010095 	 461 
0.010091 	 462 
0.010086 	 463 
0.010081 	 464 
0.010077 	 465 
0.010072 	 466 
0.010067 	 467 
0.010063 	 468 
0.010058 	 469 
0.010053 	 470 
0.010049 	 471 
0.010044 	 472 
0.010040 	 473 
0.010035 	 474 
0.010030 	 475 
0.010026 	 476 
0.010021 	 477 
0.010016 	 478 
0.010012 	 479 
0.010007 	 480 
0.010002 	 481 
0.009998 	 482 
0.009993 	 483 
0.009988 	 484 
0.009984 	 485 
0.009979 	 486 
0.009974 	 487 
0.009970 	 488 
0.009965 	 489 
0.009960 	 490 
0.009956 	 491 
0.009951 	 492 
0.009946 	 493 
0.009942 	 494 
0.009937 	 495 
0.009932 	 496 
0.009928 	 497 
0.009923 	 498 
0.009918 	 499 
0.009914 	 500 
0.009909 	 501 
0.009904 	 502 
0.009900 	 503 
0.009895 	 504 
0.009890 	 505 
0.009886 	 506 
0.009881 	 507 
0.009876 	 508 
0.009871 	 509 
0.009866 	 510 
0.009861 	 511 
0.009856 	 512 
0.009851 	 513 
0.009846 	 514 
0.009841 	 515 
0.009836 	 516 
0.009830 	 517 
0.009825 	 518 
0.009820 	 519 
0.009815 	 520 
0.009810 	 521 
0.009804 	 522 
0.009799 	 523 
0.009794 	 524 
0.009789 	 525 
0.009783 	 526 
0.009778 	 527 
0.009773 	 528 
0.009768 	 529 
0.009762 	 530 
0.009757 	 531 
0.009752 	 532 
0.009746 	 533 
0.009741 	 534 
0.009736 	 535 
0.009731 	 536 
0.009725 	 537 
0.009720 	 538 
0.009715 	 539 
0.009709 	 540 
0.009704 	 541 
0.009699 	 542 
0.009693 	 543 
0.009688 	 544 
0.009683 	 545 
0.009677 	 546 
0.009672 	 547 
0.009667 	 548 
0.009661 	 549 
0.009656 	 550 
0.009651 	 551 
0.009645 	 552 
0.009640 	 553 
0.009635 	 554 
0.009629 	 555 
0.009624 	 556 
0.009619 	 557 
0.009613 	 558 
0.009608 	 559 
0.009603 	 560 
0.009597 	 561 
0.009592 	 562 
0.009587 	 563 
0.009581 	 564 
0.009574 	 565 
0.009567 	 566 
0.009559 	 567 
0.009551 	 568 
0.009543 	 569 
0.009535 	 570 
0.009526 	 571 
0.009518 	 572 
0.009509 	 573 
0.009501 	 574 
0.009492 	 575 
0.009483 	 576 
0.009475 	 577 
0.009466 	 578 
0.009457 	 579 
0.009448 	 580 
0.009439 	 581 
0.009431 	 582 
0.009422 	 583 
0.009413 	 584 
0.009404 	 585 
0.009395 	 586 
0.009386 	 587 
0.009377 	 588 
0.009368 	 589 
0.009359 	 590 
0.009350 	 591 
0.009341 	 592 
0.009332 	 593 
0.009323 	 594 
0.009314 	 595 
0.009305 	 596 
0.009297 	 597 
0.009288 	 598 
0.009279 	 599 
0.009270 	 600 
0.009261 	 601 
0.009252 	 602 
0.009243 	 603 
0.009234 	 604 
0.009226 	 605 
0.009217 	 606 
0.009208 	 607 
0.009199 	 608 
0.009191 	 609 
0.009182 	 610 
0.009173 	 611 
0.009164 	 612 
0.009156 	 613 
0.009147 	 614 
0.009138 	 615 
0.009130 	 616 
0.009121 	 617 
0.009112 	 618 
0.009104 	 619 
0.009095 	 620 
0.009087 	 621 
0.009078 	 622 
0.009069 	 623 
0.009061 	 624 
0.009052 	 625 
0.009044 	 626 
0.009035 	 627 
0.009027 	 628 
0.009018 	 629 
0.009010 	 630 
0.009002 	 631 
0.008993 	 632 
0.008985 	 633 
0.008976 	 634 
0.008968 	 635 
0.008960 	 636 
0.008951 	 637 
0.008943 	 638 
0.008935 	 639 
0.008926 	 640 
0.008918 	 641 
0.008910 	 642 
0.008901 	 643 
0.008893 	 644 
0.008885 	 645 
0.008877 	 646 
0.008869 	 647 
0.008860 	 648 
0.008852 	 649 
0.008844 	 650 
0.008836 	 651 
0.008828 	 652 
0.008820 	 653 
0.008812 	 654 
0.008804 	 655 
0.008796 	 656 
0.008788 	 657 
0.008780 	 658 
0.008772 	 659 
0.008764 	 660 
0.008756 	 661 
0.008748 	 662 
0.008740 	 663 
0.008732 	 664 
0.008724 	 665 
0.008716 	 666 
0.008708 	 667 
0.008700 	 668 
0.008692 	 669 
0.008684 	 670 
0.008677 	 671 
0.008669 	 672 
0.008661 	 673 
0.008653 	 674 
0.008646 	 675 
0.008638 	 676 
0.008630 	 677 
0.008622 	 678 
0.008615 	 679 
0.008607 	 680 
0.008599 	 681 
0.008592 	 682 
0.008584 	 683 
0.008576 	 684 
0.008569 	 685 
0.008561 	 686 
0.008554 	 687 
0.008546 	 688 
0.008539 	 689 
0.008531 	 690 
0.008524 	 691 
0.008516 	 692 
0.008509 	 693 
0.008501 	 694 
0.008494 	 695 
0.008486 	 696 
0.008479 	 697 
0.008471 	 698 
0.008464 	 699 
0.008457 	 700 
0.008449 	 701 
0.008442 	 702 
0.008435 	 703 
0.008427 	 704 
0.008420 	 705 
0.008413 	 706 
0.008406 	 707 
0.008398 	 708 
0.008391 	 709 
0.008384 	 710 
0.008377 	 711 
0.008370 	 712 
0.008362 	 713 
0.008355 	 714 
0.008348 	 715 
0.008341 	 716 
0.008334 	 717 
0.008327 	 718 
0.008320 	 719 
0.008313 	 720 
0.008306 	 721 
0.008299 	 722 
0.008292 	 723 
0.008285 	 724 
0.008278 	 725 
0.008271 	 726 
0.008264 	 727 
0.008257 	 728 
0.008250 	 729 
0.008243 	 730 
0.008236 	 731 
0.008229 	 732 
0.008223 	 733 
0.008216 	 734 
0.008209 	 735 
0.008202 	 736 
0.008195 	 737 
0.008189 	 738 
0.008182 	 739 
0.008175 	 740 
0.008168 	 741 
0.008162 	 742 
0.008155 	 743 
0.008148 	 744 
0.008142 	 745 
0.008135 	 746 
0.008128 	 747 
0.008122 	 748 
0.008115 	 749 
0.008109 	 750 
0.008102 	 751 
0.008096 	 752 
0.008089 	 753 
0.008082 	 754 
0.008076 	 755 
0.008069 	 756 
0.008063 	 757 
0.008057 	 758 
0.008050 	 759 
0.008044 	 760 
0.008037 	 761 
0.008031 	 762 
0.008025 	 763 
0.008018 	 764 
0.008012 	 765 
0.008006 	 766 
0.007999 	 767 
0.007993 	 768 
0.007987 	 769 
0.007980 	 770 
0.007974 	 771 
0.007968 	 772 
0.007962 	 773 
0.007956 	 774 
0.007949 	 775 
0.007943 	 776 
0.007937 	 777 
0.007931 	 778 
0.007925 	 779 
0.007919 	 780 
0.007913 	 781 
0.007906 	 782 
0.007900 	 783 
0.007894 	 784 
0.007888 	 785 
0.007882 	 786 
0.007876 	 787 
0.007870 	 788 
0.007864 	 789 
0.007858 	 790 
0.007852 	 791 
0.007846 	 792 
0.007841 	 793 
0.007835 	 794 
0.007829 	 795 
0.007823 	 796 
0.007817 	 797 
0.007811 	 798 
0.007805 	 799 
0.007800 	 800 
0.007794 	 801 
0.007788 	 802 
0.007782 	 803 
0.007777 	 804 
0.007771 	 805 
0.007765 	 806 
0.007759 	 807 
0.007754 	 808 
0.007748 	 809 
0.007742 	 810 
0.007737 	 811 
0.007731 	 812 
0.007725 	 813 
0.007720 	 814 
0.007714 	 815 
0.007709 	 816 
0.007703 	 817 
0.007698 	 818 
0.007692 	 819 
0.007686 	 820 
0.007681 	 821 
0.007675 	 822 
0.007670 	 823 
0.007665 	 824 
0.007659 	 825 
0.007654 	 826 
0.007648 	 827 
0.007643 	 828 
0.007637 	 829 
0.007632 	 830 
0.007627 	 831 
0.007621 	 832 
0.007616 	 833 
0.007611 	 834 
0.007605 	 835 
0.007600 	 836 
0.007595 	 837 
0.007590 	 838 
0.007584 	 839 
0.007579 	 840 
0.007574 	 841 
0.007569 	 842 
0.007563 	 843 
0.007558 	 844 
0.007553 	 845 
0.007548 	 846 
0.007543 	 847 
0.007538 	 848 
0.007532 	 849 
0.007527 	 850 
0.007522 	 851 
0.007517 	 852 
0.007512 	 853 
0.007507 	 854 
0.007502 	 855 
0.007497 	 856 
0.007492 	 857 
0.007487 	 858 
0.007482 	 859 
0.007477 	 860 
0.007472 	 861 
0.007467 	 862 
0.007462 	 863 
0.007457 	 864 
0.007452 	 865 
0.007448 	 866 
0.007443 	 867 
0.007438 	 868 
0.007433 	 869 
0.007428 	 870 
0.007423 	 871 
0.007418 	 872 
0.007414 	 873 
0.007409 	 874 
0.007404 	 875 
0.007399 	 876 
0.007394 	 877 
0.007390 	 878 
0.007385 	 879 
0.007380 	 880 
0.007376 	 881 
0.007371 	 882 
0.007366 	 883 
0.007362 	 884 
0.007357 	 885 
0.007352 	 886 
0.007348 	 887 
0.007343 	 888 
0.007338 	 889 
0.007334 	 890 
0.007329 	 891 
0.007325 	 892 
0.007320 	 893 
0.007315 	 894 
0.007311 	 895 
0.007306 	 896 
0.007302 	 897 
0.007297 	 898 
0.007293 	 899 
0.007288 	 900 
0.007284 	 901 
0.007280 	 902 
0.007275 	 903 
0.007271 	 904 
0.007266 	 905 
0.007262 	 906 
0.007257 	 907 
0.007253 	 908 
0.007249 	 909 
0.007244 	 910 
0.007240 	 911 
0.007236 	 912 
0.007231 	 913 
0.007227 	 914 
0.007223 	 915 
0.007218 	 916 
0.007214 	 917 
0.007210 	 918 
0.007205 	 919 
0.007201 	 920 
0.007197 	 921 
0.007193 	 922 
0.007189 	 923 
0.007184 	 924 
0.007180 	 925 
0.007176 	 926 
0.007172 	 927 
0.007168 	 928 
0.007163 	 929 
0.007159 	 930 
0.007155 	 931 
0.007151 	 932 
0.007147 	 933 
0.007143 	 934 
0.007139 	 935 
0.007135 	 936 
0.007131 	 937 
0.007126 	 938 
0.007122 	 939 
0.007118 	 940 
0.007114 	 941 
0.007110 	 942 
0.007106 	 943 
0.007102 	 944 
0.007098 	 945 
0.007094 	 946 
0.007090 	 947 
0.007086 	 948 
0.007082 	 949 
0.007079 	 950 
0.007075 	 951 
0.007071 	 952 
0.007067 	 953 
0.007063 	 954 
0.007059 	 955 
0.007055 	 956 
0.007051 	 957 
0.007047 	 958 
0.007043 	 959 
0.007040 	 960 
0.007036 	 961 
0.007032 	 962 
0.007028 	 963 
0.007024 	 964 
0.007021 	 965 
0.007017 	 966 
0.007013 	 967 
0.007009 	 968 
0.007005 	 969 
0.007002 	 970 
0.006998 	 971 
0.006994 	 972 
0.006991 	 973 
0.006987 	 974 
0.006983 	 975 
0.006979 	 976 
0.006976 	 977 
0.006972 	 978 
0.006968 	 979 
0.006965 	 980 
0.006961 	 981 
0.006957 	 982 
0.006954 	 983 
0.006950 	 984 
0.006947 	 985 
0.006943 	 986 
0.006939 	 987 
0.006936 	 988 
0.006932 	 989 
0.006929 	 990 
0.006925 	 991 
0.006921 	 992 
0.006918 	 993 
0.006914 	 994 
0.006911 	 995 
0.006907 	 996 
0.006904 	 997 
0.006900 	 998 
0.006897 	 999 
0.006893 	 1000 
0.006890 	 1001 
0.006886 	 1002 
0.006883 	 1003 
0.006879 	 1004 
0.006876 	 1005 
0.006873 	 1006 
0.006869 	 1007 
0.006866 	 1008 
0.006862 	 1009 
0.006859 	 1010 
0.006856 	 1011 
0.006852 	 1012 
0.006849 	 1013 
0.006845 	 1014 
0.006842 	 1015 
0.006839 	 1016 
0.006835 	 1017 
0.006832 	 1018 
0.006829 	 1019 
0.006825 	 1020 
0.006822 	 1021 
0.006819 	 1022 
0.006815 	 1023 
0.006812 	 1024 
0.006809 	 1025 
0.006806 	 1026 
0.006802 	 1027 
0.006799 	 1028 
0.006796 	 1029 
0.006792 	 1030 
0.006789 	 1031 
0.006786 	 1032 
0.006783 	 1033 
0.006780 	 1034 
0.006776 	 1035 
0.006773 	 1036 
0.006770 	 1037 
0.006767 	 1038 
0.006764 	 1039 
0.006760 	 1040 
0.006757 	 1041 
0.006754 	 1042 
0.006751 	 1043 
0.006748 	 1044 
0.006745 	 1045 
0.006741 	 1046 
0.006738 	 1047 
0.006735 	 1048 
0.006732 	 1049 
0.006729 	 1050 
0.006726 	 1051 
0.006723 	 1052 
0.006720 	 1053 
0.006717 	 1054 
0.006714 	 1055 
0.006710 	 1056 
0.006707 	 1057 
0.006704 	 1058 
0.006701 	 1059 
0.006698 	 1060 
0.006695 	 1061 
0.006692 	 1062 
0.006689 	 1063 
0.006686 	 1064 
0.006683 	 1065 
0.006680 	 1066 
0.006677 	 1067 
0.006674 	 1068 
0.006671 	 1069 
0.006668 	 1070 
0.006665 	 1071 
0.006662 	 1072 
0.006659 	 1073 
0.006656 	 1074 
0.006653 	 1075 
0.006651 	 1076 
0.006648 	 1077 
0.006645 	 1078 
0.006642 	 1079 
0.006639 	 1080 
0.006636 	 1081 
0.006633 	 1082 
0.006630 	 1083 
0.006627 	 1084 
0.006624 	 1085 
0.006622 	 1086 
0.006619 	 1087 
0.006616 	 1088 
0.006613 	 1089 
0.006610 	 1090 
0.006607 	 1091 
0.006604 	 1092 
0.006602 	 1093 
0.006599 	 1094 
0.006596 	 1095 
0.006593 	 1096 
0.006590 	 1097 
0.006588 	 1098 
0.006585 	 1099 
0.006582 	 1100 
0.006579 	 1101 
0.006576 	 1102 
0.006574 	 1103 
0.006571 	 1104 
0.006568 	 1105 
0.006565 	 1106 
0.006563 	 1107 
0.006560 	 1108 
0.006557 	 1109 
0.006554 	 1110 
0.006552 	 1111 
0.006549 	 1112 
0.006546 	 1113 
0.006543 	 1114 
0.006541 	 1115 
0.006538 	 1116 
0.006535 	 1117 
0.006533 	 1118 
0.006530 	 1119 
0.006527 	 1120 
0.006525 	 1121 
0.006522 	 1122 
0.006519 	 1123 
0.006516 	 1124 
0.006513 	 1125 
0.006510 	 1126 
0.006507 	 1127 
0.006504 	 1128 
0.006501 	 1129 
0.006499 	 1130 
0.006496 	 1131 
0.006493 	 1132 
0.006490 	 1133 
0.006487 	 1134 
0.006484 	 1135 
0.006482 	 1136 
0.006479 	 1137 
0.006476 	 1138 
0.006473 	 1139 
0.006470 	 1140 
0.006468 	 1141 
0.006465 	 1142 
0.006462 	 1143 
0.006459 	 1144 
0.006456 	 1145 
0.006454 	 1146 
0.006451 	 1147 
0.006448 	 1148 
0.006445 	 1149 
0.006443 	 1150 
0.006440 	 1151 
0.006437 	 1152 
0.006434 	 1153 
0.006432 	 1154 
0.006429 	 1155 
0.006426 	 1156 
0.006424 	 1157 
0.006421 	 1158 
0.006418 	 1159 
0.006415 	 1160 
0.006413 	 1161 
0.006410 	 1162 
0.006407 	 1163 
0.006405 	 1164 
0.006402 	 1165 
0.006399 	 1166 
0.006397 	 1167 
0.006394 	 1168 
0.006391 	 1169 
0.006389 	 1170 
0.006386 	 1171 
0.006383 	 1172 
0.006381 	 1173 
0.006378 	 1174 
0.006375 	 1175 
0.006373 	 1176 
0.006370 	 1177 
0.006367 	 1178 
0.006365 	 1179 
0.006362 	 1180 
0.006360 	 1181 
0.006357 	 1182 
0.006354 	 1183 
0.006352 	 1184 
0.006349 	 1185 
0.006346 	 1186 
0.006344 	 1187 
0.006341 	 1188 
0.006339 	 1189 
0.006336 	 1190 
0.006334 	 1191 
0.006331 	 1192 
0.006328 	 1193 
0.006326 	 1194 
0.006323 	 1195 
0.006321 	 1196 
0.006318 	 1197 
0.006316 	 1198 
0.006313 	 1199 
0.006310 	 1200 
0.006308 	 1201 
0.006305 	 1202 
0.006303 	 1203 
0.006300 	 1204 
0.006298 	 1205 
0.006295 	 1206 
0.006293 	 1207 
0.006290 	 1208 
0.006288 	 1209 
0.006285 	 1210 
0.006283 	 1211 
0.006280 	 1212 
0.006278 	 1213 
0.006275 	 1214 
0.006273 	 1215 
0.006270 	 1216 
0.006268 	 1217 
0.006265 	 1218 
0.006263 	 1219 
0.006260 	 1220 
0.006258 	 1221 
0.006255 	 1222 
0.006253 	 1223 
0.006250 	 1224 
0.006248 	 1225 
0.006245 	 1226 
0.006243 	 1227 
0.006240 	 1228 
0.006238 	 1229 
0.006235 	 1230 
0.006233 	 1231 
0.006231 	 1232 
0.006228 	 1233 
0.006226 	 1234 
0.006223 	 1235 
0.006221 	 1236 
0.006218 	 1237 
0.006216 	 1238 
0.006213 	 1239 
0.006211 	 1240 
0.006209 	 1241 
0.006206 	 1242 
0.006204 	 1243 
0.006201 	 1244 
0.006199 	 1245 
0.006197 	 1246 
0.006194 	 1247 
0.006192 	 1248 
0.006189 	 1249 
0.006187 	 1250 
0.006185 	 1251 
0.006182 	 1252 
0.006180 	 1253 
0.006177 	 1254 
0.006175 	 1255 
0.006173 	 1256 
0.006170 	 1257 
0.006168 	 1258 
0.006166 	 1259 
0.006163 	 1260 
0.006161 	 1261 
0.006159 	 1262 
0.006156 	 1263 
0.006154 	 1264 
0.006152 	 1265 
0.006149 	 1266 
0.006147 	 1267 
0.006144 	 1268 
0.006142 	 1269 
0.006140 	 1270 
0.006137 	 1271 
0.006135 	 1272 
0.006133 	 1273 
0.006131 	 1274 
0.006128 	 1275 
0.006126 	 1276 
0.006124 	 1277 
0.006121 	 1278 
0.006119 	 1279 
0.006117 	 1280 
0.006114 	 1281 
0.006112 	 1282 
0.006110 	 1283 
0.006107 	 1284 
0.006105 	 1285 
0.006103 	 1286 
0.006101 	 1287 
0.006098 	 1288 
0.006096 	 1289 
0.006094 	 1290 
0.006091 	 1291 
0.006089 	 1292 
0.006087 	 1293 
0.006085 	 1294 
0.006082 	 1295 
0.006080 	 1296 
0.006078 	 1297 
0.006076 	 1298 
0.006073 	 1299 
0.006071 	 1300 
0.006069 	 1301 
0.006067 	 1302 
0.006064 	 1303 
0.006062 	 1304 
0.006060 	 1305 
0.006058 	 1306 
0.006055 	 1307 
0.006053 	 1308 
0.006051 	 1309 
0.006049 	 1310 
0.006046 	 1311 
0.006044 	 1312 
0.006042 	 1313 
0.006040 	 1314 
0.006038 	 1315 
0.006035 	 1316 
0.006033 	 1317 
0.006031 	 1318 
0.006029 	 1319 
0.006027 	 1320 
0.006024 	 1321 
0.006022 	 1322 
0.006020 	 1323 
0.006018 	 1324 
0.006016 	 1325 
0.006013 	 1326 
0.006011 	 1327 
0.006009 	 1328 
0.006007 	 1329 
0.006005 	 1330 
0.006002 	 1331 
0.006000 	 1332 
0.005998 	 1333 
0.005996 	 1334 
0.005994 	 1335 
0.005992 	 1336 
0.005989 	 1337 
0.005987 	 1338 
0.005985 	 1339 
0.005983 	 1340 
0.005981 	 1341 
0.005979 	 1342 
0.005976 	 1343 
0.005974 	 1344 
0.005972 	 1345 
0.005970 	 1346 
0.005968 	 1347 
0.005966 	 1348 
0.005964 	 1349 
0.005961 	 1350 
0.005959 	 1351 
0.005957 	 1352 
0.005955 	 1353 
0.005953 	 1354 
0.005951 	 1355 
0.005949 	 1356 
0.005947 	 1357 
0.005944 	 1358 
0.005942 	 1359 
0.005940 	 1360 
0.005938 	 1361 
